1	-0.00283656654732
2	-0.00230920985673
3	-0.00163387065019
4	-0.000776687225095
5	0.000118281019773
6	0.000957381246765
7	0.00169125034222
8	0.0022502167568
9	0.00259599465129
10	0.00269655004409
11	0.00262428966095
12	0.00226295339272
13	0.0017008529566
14	0.00100063548672
15	0.000344105702768
16	-0.00034267364259
17	-0.00113137700413
18	-0.00176235512053
19	-0.0025156930109
20	-0.00289182471447
21	-0.00341662741356
22	-0.00372745855498
23	-0.00402706299831
24	-0.00418136090154
25	-0.00430325832552
26	-0.00431914158683
27	-0.00429611113056
28	-0.0042598869485
29	-0.00411371759305
30	-0.00403343636129
31	-0.00393204414546
32	-0.00385582194467
33	-0.00382494736803
34	-0.00383784739967
35	-0.00387542234022
36	-0.00396586599627
37	-0.00407590198461
38	-0.00419731579136
39	-0.00431089885464
40	-0.00443501846847
41	-0.00450696496465
42	-0.00445581766138
43	-0.00431917238574
44	-0.00417221517713
45	-0.00405233320361
46	-0.00398899339634
47	-0.00397159218154
48	-0.00399947033846
49	-0.00404923974714
50	-0.00424698701492
51	-0.00448145010903
52	-0.00461893650375
53	-0.00477183657988
54	-0.00495949152566
55	-0.00513011974196
56	-0.00516642307781
57	-0.00284254547023
58	-0.00230746080841
59	-0.00163349704048
60	-0.000777021968957
61	0.000119281432788
62	0.000957071630606
63	0.00169123981475
64	0.0022500179909
65	0.00259615947685
66	0.00269690139871
67	0.002624114676
68	0.00226292609374
69	0.00170121044876
70	0.00100088264592
71	0.000344954695664
72	-0.000341090256227
73	-0.001131758031
74	-0.00176239496481
75	-0.00251584256982
76	-0.00289238270676
77	-0.00341708720379
78	-0.00372738622442
79	-0.00402680105562
80	-0.00418144537379
81	-0.00430332753296
82	-0.0043189780367
83	-0.00429611129483
84	-0.00425988709259
85	-0.00411368494792
86	-0.00403346720833
87	-0.00393203419714
88	-0.003855800238
89	-0.00382497173996
90	-0.00383785236731
91	-0.0038754343696
92	-0.00396587270169
93	-0.00407592898934
94	-0.00419741725777
95	-0.00431091699901
96	-0.00443499395449
97	-0.00450696492858
98	-0.00445579869388
99	-0.00431918144397
100	-0.00417224294696
101	-0.00405236365917
102	-0.00398899903078
103	-0.00397158723659
104	-0.00399946709112
105	-0.00404925042719
106	-0.00424698778994
107	-0.00448145085088
108	-0.00461893662478
109	-0.00477183788693
110	-0.00495949167885
111	-0.00513011989852
112	-0.00516642330326
1	0.0424871643724
2	0.0400163447023
3	0.0366363023892
4	0.0320457689388
5	0.0270669620543
6	0.0217623670886
7	0.0162620631107
8	0.011569107803
9	0.00730689636954
10	0.00403793222462
11	0.00167554041559
12	0.000203839925241
13	-0.00047022536245
14	-0.000553584713236
15	-0.000250171719363
16	0.000227633044016
17	0.000648356953223
18	0.000925168374221
19	0.000883420634472
20	0.000746864599755
21	0.000253001700837
22	-0.000280249199511
23	-0.000945312781363
24	-0.00151805651827
25	-0.00200632798235
26	-0.00230351012384
27	-0.00243506207088
28	-0.0024424235299
29	-0.00224974732468
30	-0.00206893053258
31	-0.00181363704061
32	-0.00163341388884
33	-0.00149319538028
34	-0.0014483132453
35	-0.00145268219764
36	-0.00150683173078
37	-0.00159625461381
38	-0.00164998082853
39	-0.00170224840855
40	-0.00169869880602
41	-0.00158018379198
42	-0.00141842996639
43	-0.00126257869803
44	-0.00115851344432
45	-0.00106404585097
46	-0.000942602648649
47	-0.000799425516326
48	-0.000648348048111
49	-0.000501795965191
50	-0.000413229270299
51	-0.000657105194042
52	-0.000671311480298
53	-0.000679568504364
54	-0.000522960223672
55	-0.00076489911024
56	-0.000892469536557
57	0.0425246119481
58	0.0400071532936
59	0.0366340994627
60	0.0320476255149
61	0.0270614966142
62	0.0217638737937
63	0.0162629736186
64	0.0115676190242
65	0.00730967935258
66	0.00404159786166
67	0.00167512252071
68	0.00020393628065
69	-0.000470017001862
70	-0.000553281405319
71	-0.000250097430331
72	0.000227728470332
73	0.000648654727401
74	0.0009254392703
75	0.000883589005293
76	0.000746599883614
77	0.000252472681606
78	-0.000280014833387
79	-0.000944624948755
80	-0.00151817938596
81	-0.00200650669609
82	-0.00230348206438
83	-0.00243507348506
84	-0.00244238161981
85	-0.00224973478365
86	-0.0020689819283
87	-0.00181353496341
88	-0.00163336775549
89	-0.00149321270985
90	-0.00144829359715
91	-0.00145264356288
92	-0.00150677855667
93	-0.00159625342956
94	-0.00165000453992
95	-0.00170221621108
96	-0.00169865314012
97	-0.00158015615674
98	-0.00141838697675
99	-0.0012625872308
100	-0.00115855113803
101	-0.0010640680747
102	-0.000942595790723
103	-0.000799439121503
104	-0.000648304953902
105	-0.000501793013078
106	-0.000413221251366
107	-0.000657104231261
108	-0.000671308314386
109	-0.000679569499048
110	-0.000522962190991
111	-0.000764898931986
112	-0.000892470414076
