1	-0.00289011413251
2	-0.00341436538163
3	-0.00372494006973
4	-0.00402401992985
5	-0.00417804433403
6	-0.00429962648851
7	-0.00431530209579
8	-0.00429212616411
9	-0.00425577818657
10	-0.00410968187458
11	-0.00402937472403
12	-0.00392803081022
13	-0.00385182672045
14	-0.00382094215658
15	-0.0038338050844
16	-0.00387130797352
17	-0.00396165075947
18	-0.00407155792827
19	-0.00419284759548
20	-0.0043063295346
21	-0.00443036329893
22	-0.00450232668784
23	-0.00445138920812
24	-0.0043151293005
25	-0.00416862870224
26	-0.00404918625485
27	-0.00398612835608
28	-0.00396885215524
29	-0.00399666217047
30	-0.00404629396395
31	-0.00424378068908
32	-0.00447824846284
33	-0.00461595777252
34	-0.00476902079663
35	-0.00495700359957
36	-0.00512799149125
37	-0.00516476697894
38	-0.00289067133582
39	-0.00341482463725
40	-0.00372486783794
41	-0.00402375825978
42	-0.00417812870524
43	-0.00429969553695
44	-0.00431513872136
45	-0.00429212593319
46	-0.00425577839802
47	-0.00410964933711
48	-0.00402940558224
49	-0.00392802084447
50	-0.00385180504902
51	-0.00382096654429
52	-0.00383381012085
53	-0.00387131998641
54	-0.0039616574477
55	-0.0040715849316
56	-0.00419294897251
57	-0.00430634766518
58	-0.00443033883147
59	-0.00450232666198
60	-0.00445137028845
61	-0.0043151383372
62	-0.00416865640776
63	-0.0040492165666
64	-0.00398613397085
65	-0.00396884721373
66	-0.0039966589422
67	-0.00404630461666
68	-0.00424378146174
69	-0.00447824920607
70	-0.00461595789799
71	-0.0047690221036
72	-0.00495700375159
73	-0.00512799164842
74	-0.00516476720273
1	0.000743390648926
2	0.000249252889816
3	-0.000284028300016
4	-0.000949195772001
5	-0.00152194093186
6	-0.0020103362613
7	-0.00230755735155
8	-0.00243919584567
9	-0.0024466138537
10	-0.00225384740452
11	-0.00207292874489
12	-0.00181744035723
13	-0.00163701088052
14	-0.0014965825503
15	-0.00145148901446
16	-0.00145570468712
17	-0.00150982734235
18	-0.0015992970683
19	-0.00165321739654
20	-0.00170568761189
21	-0.00170247635538
22	-0.00158435399369
23	-0.00142271224515
24	-0.00126672385424
25	-0.0011623954515
26	-0.00106767772737
27	-0.000946135364816
28	-0.000802992998314
29	-0.000652155691187
30	-0.000505979910096
31	-0.000418319799358
32	-0.000662467698599
33	-0.000676859835649
34	-0.00068577683963
35	-0.000529753993842
36	-0.000772189293082
37	-0.000899919703155
38	0.000743125496089
39	0.00024872383393
40	-0.00028379392747
41	-0.00094850768146
42	-0.00152206390765
43	-0.00201051509364
44	-0.0023075290416
45	-0.00243920723431
46	-0.00244657198989
47	-0.00225383470064
48	-0.00207298016144
49	-0.00181733828813
50	-0.00163696461693
51	-0.00149659999933
52	-0.00145146934389
53	-0.0014556660486
54	-0.00150977419181
55	-0.00159929581647
56	-0.00165324119166
57	-0.00170565545533
58	-0.00170243065285
59	-0.00158432637957
60	-0.00142266926392
61	-0.0012667323913
62	-0.00116243315844
63	-0.00106770004415
64	-0.000946128524625
65	-0.000803006586101
66	-0.000652112609714
67	-0.000505976995097
68	-0.000418311794034
69	-0.00066246673769
70	-0.000676856677668
71	-0.000685777834788
72	-0.000529755957995
73	-0.000772189114525
74	-0.000899920581432
