0 0.000000e+00 0.000000e+00 0.000000e+00 1.731689e-07
1 0.000000e+00 0.000000e+00 0.000000e+00 1.731689e-07
2 0.000000e+00 0.000000e+00 0.000000e+00 1.731689e-07
3 0.000000e+00 0.000000e+00 0.000000e+00 3.451631e-07
4 0.000000e+00 0.000000e+00 0.000000e+00 5.176680e-07
5 0.000000e+00 0.000000e+00 0.000000e+00 6.907994e-07
6 0.000000e+00 0.000000e+00 0.000000e+00 8.646536e-07
7 0.000000e+00 0.000000e+00 0.000000e+00 1.039309e-06
8 0.000000e+00 0.000000e+00 0.000000e+00 1.214824e-06
9 0.000000e+00 0.000000e+00 0.000000e+00 1.391245e-06
10 0.000000e+00 0.000000e+00 0.000000e+00 1.568600e-06
11 0.000000e+00 0.000000e+00 0.000000e+00 1.746902e-06
12 0.000000e+00 0.000000e+00 0.000000e+00 1.926153e-06
13 0.000000e+00 0.000000e+00 0.000000e+00 2.106341e-06
14 0.000000e+00 0.000000e+00 0.000000e+00 2.287444e-06
15 0.000000e+00 0.000000e+00 0.000000e+00 2.469430e-06
16 0.000000e+00 0.000000e+00 0.000000e+00 2.652257e-06
17 0.000000e+00 0.000000e+00 0.000000e+00 2.835875e-06
18 0.000000e+00 0.000000e+00 0.000000e+00 3.020227e-06
19 0.000000e+00 0.000000e+00 0.000000e+00 3.205253e-06
20 0.000000e+00 0.000000e+00 0.000000e+00 3.390883e-06
21 0.000000e+00 0.000000e+00 0.000000e+00 3.577047e-06
22 0.000000e+00 0.000000e+00 0.000000e+00 3.763672e-06
23 0.000000e+00 0.000000e+00 0.000000e+00 3.950681e-06
24 0.000000e+00 0.000000e+00 0.000000e+00 4.137999e-06
25 0.000000e+00 0.000000e+00 0.000000e+00 4.325550e-06
26 0.000000e+00 0.000000e+00 0.000000e+00 4.513259e-06
27 0.000000e+00 0.000000e+00 0.000000e+00 4.701055e-06
28 0.000000e+00 0.000000e+00 0.000000e+00 4.888870e-06
29 0.000000e+00 0.000000e+00 0.000000e+00 5.076641e-06
30 0.000000e+00 0.000000e+00 0.000000e+00 5.264308e-06
31 0.000000e+00 0.000000e+00 0.000000e+00 5.451823e-06
32 0.000000e+00 0.000000e+00 0.000000e+00 5.639140e-06
33 0.000000e+00 0.000000e+00 0.000000e+00 5.826225e-06
34 0.000000e+00 0.000000e+00 0.000000e+00 6.013054e-06
35 0.000000e+00 0.000000e+00 0.000000e+00 6.199611e-06
36 0.000000e+00 0.000000e+00 0.000000e+00 6.385886e-06
37 0.000000e+00 0.000000e+00 0.000000e+00 6.571878e-06
38 0.000000e+00 0.000000e+00 0.000000e+00 6.757592e-06
39 0.000000e+00 0.000000e+00 0.000000e+00 6.943037e-06
40 0.000000e+00 0.000000e+00 0.000000e+00 7.128226e-06
41 0.000000e+00 0.000000e+00 0.000000e+00 7.313174e-06
42 0.000000e+00 0.000000e+00 0.000000e+00 7.497899e-06
43 0.000000e+00 0.000000e+00 0.000000e+00 7.682419e-06
44 0.000000e+00 0.000000e+00 0.000000e+00 7.866752e-06
45 0.000000e+00 0.000000e+00 0.000000e+00 8.050916e-06
46 0.000000e+00 0.000000e+00 0.000000e+00 8.234927e-06
47 0.000000e+00 0.000000e+00 0.000000e+00 8.418798e-06
48 0.000000e+00 0.000000e+00 0.000000e+00 8.602544e-06
