0 0.000000e+00 0.000000e+00 0.000000e+00 1.440405e-07
1 0.000000e+00 0.000000e+00 0.000000e+00 1.440405e-07
2 0.000000e+00 0.000000e+00 0.000000e+00 1.440405e-07
3 0.000000e+00 0.000000e+00 0.000000e+00 2.703129e-07
4 0.000000e+00 0.000000e+00 0.000000e+00 4.037955e-07
5 0.000000e+00 0.000000e+00 0.000000e+00 5.433808e-07
6 0.000000e+00 0.000000e+00 0.000000e+00 6.880689e-07
7 0.000000e+00 0.000000e+00 0.000000e+00 8.369623e-07
8 0.000000e+00 0.000000e+00 0.000000e+00 9.892615e-07
9 0.000000e+00 0.000000e+00 0.000000e+00 1.144259e-06
10 0.000000e+00 0.000000e+00 0.000000e+00 1.301337e-06
11 0.000000e+00 0.000000e+00 0.000000e+00 1.459959e-06
12 0.000000e+00 0.000000e+00 0.000000e+00 1.619668e-06
13 0.000000e+00 0.000000e+00 0.000000e+00 1.780077e-06
14 0.000000e+00 0.000000e+00 0.000000e+00 1.940873e-06
15 0.000000e+00 0.000000e+00 0.000000e+00 2.101801e-06
16 0.000000e+00 0.000000e+00 0.000000e+00 2.262667e-06
17 0.000000e+00 0.000000e+00 0.000000e+00 2.423332e-06
18 0.000000e+00 0.000000e+00 0.000000e+00 2.583703e-06
19 0.000000e+00 0.000000e+00 0.000000e+00 2.743733e-06
20 0.000000e+00 0.000000e+00 0.000000e+00 2.903413e-06
21 0.000000e+00 0.000000e+00 0.000000e+00 3.062769e-06
22 0.000000e+00 0.000000e+00 0.000000e+00 3.221854e-06
23 0.000000e+00 0.000000e+00 0.000000e+00 3.380748e-06
24 0.000000e+00 0.000000e+00 0.000000e+00 3.539550e-06
25 0.000000e+00 0.000000e+00 0.000000e+00 3.698372e-06
26 0.000000e+00 0.000000e+00 0.000000e+00 3.857337e-06
27 0.000000e+00 0.000000e+00 0.000000e+00 4.016573e-06
28 0.000000e+00 0.000000e+00 0.000000e+00 4.176206e-06
29 0.000000e+00 0.000000e+00 0.000000e+00 4.336359e-06
30 0.000000e+00 0.000000e+00 0.000000e+00 4.497146e-06
31 0.000000e+00 0.000000e+00 0.000000e+00 4.658662e-06
32 0.000000e+00 0.000000e+00 0.000000e+00 4.820987e-06
33 0.000000e+00 0.000000e+00 0.000000e+00 4.984174e-06
34 0.000000e+00 0.000000e+00 0.000000e+00 5.148249e-06
35 0.000000e+00 0.000000e+00 0.000000e+00 5.313214e-06
36 0.000000e+00 0.000000e+00 0.000000e+00 5.479049e-06
37 0.000000e+00 0.000000e+00 0.000000e+00 5.645720e-06
38 0.000000e+00 0.000000e+00 0.000000e+00 5.813180e-06
39 0.000000e+00 0.000000e+00 0.000000e+00 5.981376e-06
40 0.000000e+00 0.000000e+00 0.000000e+00 6.150251e-06
41 0.000000e+00 0.000000e+00 0.000000e+00 6.319751e-06
42 0.000000e+00 0.000000e+00 0.000000e+00 6.489828e-06
43 0.000000e+00 0.000000e+00 0.000000e+00 6.660446e-06
44 0.000000e+00 0.000000e+00 0.000000e+00 6.831581e-06
45 0.000000e+00 0.000000e+00 0.000000e+00 7.003224e-06
46 0.000000e+00 0.000000e+00 0.000000e+00 7.175375e-06
